Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Trinidad and Tobago,7059.86476323617,7476.87046691355,8367.49486043683,8460.99620003934,8907.6459392337,9405.68549494026,10233.9131966197,11173.1178372926,12198.9734713751,13344.5115378898,14547.3043059124,15431.5517014536,16845.8386657634,19539.4809206133,21550.5373627835,23485.4399171147,27264.5832608984,29196.0011583502,30633.131915491,29366.1563187113,30528.8241801524,30888.0290306425,30071.2363192889,30064.2332292688,29697.5416117689,27510.7038531291,26269.6894319817,26447.59327228,26912.9034741267
Tunisia,3613.82328053632,3796.53097671966,4095.75689209043,4195.92279645271,4336.93447729365,4453.79038530899,4785.01079799286,5062.55705298911,5299.72302475549,5640.23019016828,5978.96629709333,6286.66146778333,6419.86053369565,6795.61673390064,7356.77944098835,7784.79471571002,8362.83608824975,9071.62283628075,9538.44182905787,9798.98289795363,10155.4811725532,10067.9062215293,10231.0578003967,10240.0114580325,10448.4322025814,10208.335013253,10358.9828340394,10608.1756408414,11009.5085572357
Turkey,8518.55216173197,8738.07301957817,9320.02509812563,10143.2183803033,9640.00275910204,10383.2214255498,11116.0784944896,11962.743313282,9095.92024316022,8757.19337214723,9586.02744728541,9215.22083200709,9329.81317589044,9604.02371045353,10860.1135255485,11887.8639520719,13619.1705100731,14848.2449498131,16053.8037949306,15501.5952617855,17438.8971971261,19651.6784765047,20616.8698748977,22269.0376631374,23967.1180282777,25625.5746338526,26329.3601696367,27934.1672835921,28139.1437269736
Tuvalu,1542.80705005723,1631.85763963144,1699.4017006846,1795.02391544429,2009.21220483577,1939.04314563041,1851.85852338566,2072.23172637715,2418.05744376731,2410.99310899584,2428.49355434025,2498.37945683152,2706.08382564852,2628.84110275555,2624.52340066102,2569.87365947708,2672.20825389621,2889.41313361251,3152.0916277466,3003.29832420928,2925.61609702392,3180.1041840945,3086.00924735168,3248.19485138181,3319.10485988149,3619.4103380625,3727.71133852816,3903.6550046508,4049.56437964294
Tanzania,1002.92857535055,1023.76005250278,1017.9387283107,1019.66982923608,1024.57429002236,1052.17401825728,1090.93790551749,1121.38449580649,1149.19547937142,1194.21502901736,1245.06947416683,1314.90984712378,1392.13144490285,1470.92968417943,1578.69347274293,1700.95007743517,1815.14439072099,1934.75274311475,2026.25285563209,2088.5199464944,2182.37474741485,2329.33043657044,2408.24979234702,2539.66239923747,2680.38559388075,2791.02342443955,2926.3280430775,3090.4943711359,3240.26293721191
Uganda,488.48823264818,515.267351309416,527.168046108739,565.86391386303,595.77040367231,657.763857958114,709.049285009148,736.267451389077,758.812651196429,807.788563481639,826.662933137962,861.669228196444,922.303772639797,968.932063666598,1029.43777703743,1093.52761031218,1209.37996744702,1304.5660474919,1400.84854795132,1460.5301690783,1511.89317998238,1635.53864902477,1710.17176532835,1716.43400705853,1749.15446510975,1778.91282706277,1729.57289440675,1753.64936591256,1837.22784098612
Ukraine,6790.33054667103,6416.12720211304,5908.8417263347,5185.44649969538,4101.8429786828,3706.1096879282,3426.84886301445,3412.31226138859,3415.54502762412,3490.68835005181,3817.51054715404,4303.35666986237,4646.84074383623,5225.77242797803,6062.08765567869,6485.63306094888,7227.72983456103,8033.26567935862,8423.70014573034,7267.4158708235,7664.39658205142,8281.86712612352,8481.779747244,8647.99038140236,8710.7493826745,7972.43561149119,8289.70728761556,8693.69364881676,9249.46213479507
Uruguay,6390.02882855224,6791.72270053804,7443.26751855748,7764.80740848733,8445.86189647136,8437.1685467035,9006.36950613554,9875.50084262605,10371.6856645872,10264.5058878579,10255.094706813,10059.781674728,9427.16986625073,9686.47470128369,10451.9249204071,11580.3717318484,12406.3733398412,13547.1475330471,14764.1876510757,15464.2622056973,16817.069037966,18002.8510746563,18196.820537891,19132.295483326,20092.8958803897,20216.942816423,20668.4376523663,21324.8460031305,22116.7755224236
United States,23888.6000088133,24342.2589048189,25418.9907763319,26387.2937338171,27694.853416234,28690.8757013347,29967.7127181749,31459.139002483,32853.6769849268,34513.5615037271,36334.9087770589,37133.2428088526,38023.1611144021,39496.4858751381,41712.8010675545,44114.7477776705,46298.7314440927,47975.9676758856,48382.5584490552,47099.9804711343,48467.5157769259,49886.8181094923,51610.6052783379,53117.6678308301,55047.7255604544,56822.5188202456,57927.5168515062,59957.7258513035,62886.8364845596
Uzbekistan,2493.49188250866,2511.01920547946,2227.75547957771,2178.0235569968,2067.86157197664,2054.75577299262,2087.63520835819,2192.34027971648,2275.42808290076,2381.72518734532,2493.60406486677,2621.01433610451,2734.59316477541,2869.68295609121,3130.1348792965,3412.03209386209,3731.41565738782,4135.33801263918,4523.22641144993,4842.24889268359,5124.12635100019,5489.07896412636,5712.82430269297,5942.39675867104,6158.50245912758,6343.1497417051,6452.92793779539,6518.8046866066,6898.90338230155
St. Vincent and the Grenadines,3741.73530212795,3901.60584346096,4238.15708892756,4519.52961251487,4557.59891899452,5015.43008172219,5175.82765603884,5453.75476915562,5745.68427332967,5989.03925133727,6221.78714537272,6460.22386365779,6964.28787621612,7622.95701581115,8139.56877734463,8593.85455516747,9535.60940778902,10126.9840698307,10499.6419563491,10367.7507469842,10139.8208385087,10302.416966129,10459.9728852338,10911.1035443341,11309.8141894392,11641.984558259,12456.7304332512,12245.0148431486,12770.0918756257
"Venezuela, RB",9600.95896186266,10640.1128922947,11283.0935373206,11329.159120825,11058.4165040554,11492.1318542421,11442.2407725767,12136.0028795047,12070.4122465512,11294.7559458527,11748.9909335699,12185.5426138781,11078.0766036265,10224.9065131172,12207.7178977977,13657.8145080004,15219.7133499667,16748.7137430831,17723.147268025,17042.6832792757,16740.3694189611,17527.4477948588,,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,917.674243978159,984.294288889691,1071.44678241341,1162.14754582931,1268.18366251241,1394.46147773833,1528.98079522321,1658.92531322641,1751.98500578805,1840.44083881948,1987.30271019149,2134.43836112235,2282.85829940973,2462.50139552396,2694.45805963486,2960.64105356414,3232.8131604653,3522.93820578418,3758.55540095733,3952.73415009898,4213.29591308399,4523.24371892011,5042.49468926829,5359.00905953258,5744.4710003689,6102.57054195395,6573.68691072269,7155.74582921877,7771.18552870952
Vanuatu,1654.98646226299,1716.15787174714,1749.07521787131,1752.30454179986,1899.6610943121,1912.17713624359,1951.17523200358,2044.25777608219,2119.04660938648,2117.83391618844,2247.43859006579,2166.86108438201,2037.99833960556,2110.13908227644,2196.24810191769,2326.01072731497,2537.56715472156,2676.83269845949,2837.23736849473,2882.4712241685,2888.73833565155,2905.90472228551,2930.91461794882,2956.51626339048,2997.94308877206,2954.96682929557,3011.85358892352,3123.56500362648,3221.1498234158
World,5560.70726537001,5747.335785787,5916.89948141407,6080.40807185936,6312.72004413874,6569.17378999412,6856.88375624912,7148.92178446096,7286.86153169549,7543.72516975313,7995.16652379246,8268.88435570166,8558.94026457583,8925.29769392991,9527.91119980891,10140.6359123258,10966.1587781855,11727.7430111299,12267.3864632817,12236.9232506916,12879.1697015668,13564.4829840337,14111.1158422772,14625.7532438006,14993.3397328515,15132.4913420398,15529.2804857173,16175.9752795432,16944.102154922
Samoa,2368.93912639945,2375.30201215224,2402.70057152422,2535.51338455958,2500.26112440056,2701.26715647726,2929.06580223851,2983.00847793362,3069.04169117335,3167.28275194571,3445.35353659411,3745.13199584662,3946.79258684271,4176.1184923407,4459.10677429273,4758.82387730761,4967.60499858649,5388.71276287588,5512.11563320487,5250.03791292212,5296.68460097331,5673.41593079322,5755.76666691419,5694.45581232259,5837.19879395531,5945.26504649438,6407.34102945579,6677.685511182,
Kosovo,,,,,,,,,,,3688.08805353115,4782.37963536478,4820.69744982472,5200.32941351688,5476.11340743729,5983.30439978262,6390.42047774724,6983.87919954948,7249.40935980755,7506.89862042452,7782.87510680613,8222.2857122545,8486.35853993009,8776.52635020588,8998.35477938742,9503.47048065589,9848.03946958229,10302.0754756314,10868.7695955291
"Yemen, Rep.",2068.63766439277,2163.77226028945,2274.18819674412,2300.49334045154,2391.184601934,2473.22620149045,2540.5344077653,2633.32974752832,2741.47473575872,2805.74999427322,2960.43391992802,3051.1810871926,3129.66067407644,3212.94276860638,3333.06413011174,3526.67856671749,3643.45801412395,3758.16777162246,3860.43629475247,3928.23325071889,4162.09205868933,3607.09033623952,3466.57885399897,3657.75649512633,,,,,
South Africa,6420.88386237087,6410.44545222896,6258.18951375269,6328.21145018518,6517.19397751166,6715.79876918984,6996.8586872919,7175.7629021007,7176.81268402496,7344.81324332713,7714.90838365184,7989.75996513665,8310.75938402562,8608.73617068579,9131.26858093596,9790.6372429718,10518.4186294782,11233.9297241471,11661.2783595293,11409.5720654801,11721.5550562889,12172.3147379847,12077.4619509227,12460.392021081,12521.573159048,12549.6753700317,12587.971729771,12703.4212420788,12938.4262549078
Zambia,1475.75444122259,1486.30781802496,1457.68495776151,1555.8860694027,1417.13109324796,1451.64119276967,1529.2720433294,1571.58260153493,1539.9990661865,1590.69195032717,1644.96023187895,1724.67847218146,1784.25990970986,1894.39647682535,2029.22525100283,2185.99783977047,2366.81886926775,2564.00759374057,2741.31353256245,2933.20395928325,3178.95113090727,3324.02165869636,3429.46172418365,3583.80119492388,3539.51575019776,3430.98289612642,3405.72724717125,3485.00210305873,3598.99572839487
Zimbabwe,1773.73929408483,1890.12426115359,1723.48985705167,1751.97383436715,1925.30981121943,1943.08353971913,2158.97324431487,2233.39517472653,2305.13536668726,2304.45305949989,2272.60032220526,2347.4978898316,2167.01975837378,1827.86608105387,1762.52050223797,1705.56969684392,1685.36308278717,1653.74724482398,1374.17000309615,1532.82109623938,1830.82805386647,2101.82519230258,2381.24301247656,2564.8733192899,2613.80006877373,2680.63476760611,2807.77346337332,3134.3274944993,3360.68198737711
